dong_code,district,dong,store_count,population,supply_density_per_1000,low_population_flag,elderly_share_pct,youth_share_pct,hhi,leading_category,leading_share_pct,lq_교육 서비스업,lq_보건의료업,lq_부동산업,"lq_사업시설 관리, 사업 지원 및 임대 서비스업",lq_소매업,lq_수리 및 개인 서비스업,lq_숙박업,"lq_예술, 스포츠 및 여가관련 서비스업",lq_음식점업,"lq_전문, 과학 및 기술 서비스업",period,baseline_stores,surviving_stores,survival_pct
30200570,유성구,전민동,1203,25424,47.32,False,12.19,30.78,0.2565,음식점업,35.33,0.794,0.333,0.74,0.296,1.316,0.749,0.176,1.281,1.176,0.596,2025-06-01,1161,972,83.72
30200580,유성구,구즉동,795,32585,24.4,False,12.48,31.32,0.2583,음식점업,41.76,0.887,0.252,0.965,0.298,0.911,1.077,0.0,1.31,1.39,0.408,2025-06-01,746,635,85.12
30200600,유성구,관평동,1753,37392,46.88,False,7.77,27.98,0.2208,음식점업,35.42,1.149,0.64,0.718,0.636,1.015,0.729,0.241,0.99,1.179,1.105,2025-06-01,1669,1340,80.29
30200610,유성구,원신흥동,1013,29751,34.05,False,12.91,27.13,0.1861,음식점업,25.47,1.669,1.068,1.152,0.702,0.844,1.743,0.0,0.407,0.848,0.818,2025-06-01,974,762,78.23
30230510,대덕구,오정동,1093,13358,81.82,False,27.09,24.91,0.1938,음식점업,27.63,0.605,0.147,1.039,1.801,1.084,1.01,0.193,0.933,0.92,1.281,2025-06-01,1107,907,81.93
30230520,대덕구,대화동,513,5364,95.64,False,28.5,19.82,0.2081,소매업,28.07,0.344,0.0,0.778,2.265,1.105,0.923,0.206,0.127,0.571,3.056,2025-06-01,533,416,78.05
30230525,대덕구,회덕동,462,12385,37.3,False,27.26,20.9,0.2273,소매업,29.87,0.223,0.174,0.93,1.283,1.176,1.61,0.457,0.939,0.966,0.509,2025-06-01,466,387,83.05
30230533,대덕구,비래동,613,14621,41.93,False,24.66,20.68,0.207,음식점업,29.69,0.336,0.327,1.252,1.122,1.015,1.495,0.0,1.593,0.988,0.603,2025-06-01,591,482,81.56
30230543,대덕구,송촌동,1100,26232,41.93,False,14.48,22.87,0.2228,음식점업,37.18,1.122,0.219,0.391,0.582,0.841,1.072,0.192,1.973,1.238,0.672,2025-06-01,1080,887,82.13
30230546,대덕구,중리동,1655,17664,93.69,False,23.93,24.3,0.2247,음식점업,32.99,0.355,0.266,0.594,0.76,1.104,1.248,2.361,1.377,1.098,0.622,2025-06-01,1634,1365,83.54
30230550,대덕구,신탄진동,849,16025,52.98,False,20.8,26.45,0.2703,음식점업,44.76,0.346,0.519,0.795,0.531,0.844,0.973,4.228,1.125,1.49,0.356,2025-06-01,808,700,86.63
30230560,대덕구,석봉동,584,15877,36.78,False,14.01,25.15,0.247,음식점업,36.47,0.73,0.549,0.736,0.487,1.119,1.209,0.0,1.152,1.214,0.326,2025-06-01,554,470,84.84
30230570,대덕구,덕암동,582,12504,46.55,False,22.58,25.95,0.2292,음식점업,30.93,0.404,0.069,0.844,1.019,1.177,1.433,0.907,0.895,1.03,0.577,2025-06-01,548,467,85.22
30230580,대덕구,목상동,366,5910,61.93,False,15.94,28.56,0.2362,음식점업,37.43,0.161,0.219,0.503,1.685,0.936,1.232,0.0,1.245,1.246,0.704,2025-06-01,360,281,78.06
30230600,대덕구,법1동,144,12100,11.9,False,25.36,21.78,0.1837,음식점업,28.47,0.817,2.505,0.853,0.824,0.984,1.148,0.733,1.356,0.948,0.7,2025-06-01,141,126,89.36
30230610,대덕구,법2동,285,14588,19.54,False,25.96,19.55,0.2463,음식점업,34.04,0.774,0.141,0.215,0.499,1.23,1.134,0.0,1.599,1.133,0.432,2025-06-01,282,244,86.52
30110515,동구,중앙동,1912,3379,565.85,False,43.68,14.0,0.3207,소매업,51.05,0.206,1.091,0.389,0.543,1.996,0.415,3.38,0.336,0.727,1.087,2025-10-01,1791,1528,85.32
30110530,동구,효동,1204,29286,41.11,False,16.61,23.76,0.1989,음식점업,29.9,1.855,1.766,0.861,0.301,1.029,0.899,0.089,1.38,1.027,0.366,2025-10-01,1034,797,77.08
30110545,동구,신인동,391,14707,26.59,False,23.7,24.43,0.1857,음식점업,29.41,1.042,0.923,1.632,0.865,0.92,1.233,1.102,0.963,1.01,0.635,2025-10-01,336,282,83.93
30110551,동구,판암1동,386,11694,33.01,False,29.8,20.54,0.1809,음식점업,27.46,1.019,3.117,0.895,0.876,0.972,1.172,0.0,1.033,0.943,0.585,2025-10-01,294,248,84.35
30110552,동구,판암2동,160,7691,20.8,False,43.84,14.86,0.2405,음식점업,35.0,0.176,1.253,0.498,1.057,1.173,1.066,1.346,0.969,1.202,0.494,2025-10-01,136,102,75.0
30110560,동구,용운동,866,20962,41.31,False,19.9,28.72,0.2008,음식점업,31.41,0.957,1.251,0.859,0.669,0.935,1.336,0.746,1.228,1.078,0.509,2025-10-01,811,632,77.93
30110585,동구,대동,587,13400,43.81,False,21.54,21.17,0.1877,음식점업,30.32,1.029,2.528,1.449,1.193,0.972,0.935,0.184,0.792,1.041,0.5,2025-10-01,500,402,80.4
30110590,동구,자양동,694,10722,64.73,False,22.09,38.43,0.2328,음식점업,40.49,0.567,0.347,1.494,1.009,0.699,1.143,0.31,1.468,1.39,0.521,2025-10-01,675,533,78.96
30110620,동구,가양1동,619,12735,48.61,False,26.8,23.09,0.2075,음식점업,32.79,0.522,0.454,1.117,1.6,0.966,1.174,1.044,0.608,1.126,0.821,2025-10-01,585,470,80.34
30110630,동구,가양2동,896,18041,49.66,False,23.32,26.35,0.2087,음식점업,31.03,0.956,1.343,0.801,0.782,1.065,1.216,0.601,0.791,1.065,0.542,2025-10-01,826,675,81.72
30110640,동구,용전동,1360,19536,69.62,False,19.45,33.04,0.1837,소매업,26.99,0.475,1.003,1.134,1.048,1.055,1.123,5.386,0.863,0.927,0.847,2025-10-01,1219,996,81.71
30110665,동구,성남동,541,10388,52.08,False,28.35,19.56,0.1887,음식점업,28.28,0.857,2.15,0.934,1.205,1.033,1.151,0.597,0.819,0.971,0.626,2025-10-01,457,388,84.9
30110670,동구,홍도동,504,10858,46.42,False,22.46,31.4,0.2056,음식점업,33.73,0.557,0.796,1.055,1.485,0.97,0.897,0.427,1.363,1.158,0.762,2025-10-01,467,375,80.3
30110695,동구,삼성동,729,13008,56.04,False,30.08,19.02,0.1923,"전문, 과학 및 기술 서비스업",27.98,0.559,0.66,0.656,1.756,1.008,0.895,0.591,0.577,0.537,3.161,2025-10-01,694,599,86.31
30110725,동구,대청동,127,2111,60.16,False,45.86,11.56,0.4429,음식점업,62.99,0.553,0.316,0.419,0.38,0.8,0.117,1.696,0.523,2.163,0.356,2025-10-01,117,103,88.03
30110740,동구,산내동,623,20982,29.69,False,21.95,18.73,0.1901,음식점업,28.09,0.947,1.159,0.981,1.163,1.067,1.059,1.383,0.676,0.964,0.888,2025-10-01,548,441,80.47
30140535,중구,은행선화동,2003,23898,83.81,False,13.84,31.23,0.1915,소매업,30.25,0.932,0.961,0.929,1.338,1.183,0.696,1.506,0.951,0.903,1.162,2025-10-01,1964,1561,79.48
30140550,중구,목동,484,17312,27.96,False,11.83,22.82,0.1824,음식점업,24.59,3.192,0.912,1.098,0.449,0.84,0.95,0.0,1.098,0.844,0.583,2025-10-01,356,287,80.62
30140560,중구,중촌동,648,14838,43.67,False,22.85,24.24,0.1854,음식점업,27.62,0.78,0.743,0.861,1.603,0.965,1.293,0.166,1.026,0.948,0.924,2025-10-01,581,495,85.2
30140575,중구,대흥동,1749,12236,142.94,False,20.43,31.61,0.2456,소매업,33.91,0.723,0.688,0.441,0.663,1.326,0.598,2.956,0.671,1.154,0.833,2025-10-01,1540,1128,73.25
30140605,중구,문창동,528,4103,128.69,False,36.83,15.96,0.2385,소매업,35.98,0.266,0.456,0.302,1.144,1.407,1.053,5.1,0.839,0.975,0.449,2025-10-01,485,402,82.89
30140620,중구,석교동,533,13715,38.86,False,34.9,17.64,0.1978,소매업,30.96,0.474,0.978,0.798,1.767,1.21,1.377,0.0,0.914,0.786,0.826,2025-10-01,507,421,83.04
30140630,중구,대사동,462,5115,90.32,False,31.14,29.76,0.2299,음식점업,36.15,0.669,1.129,0.748,0.993,1.049,1.011,1.632,0.623,1.241,0.513,2025-10-01,430,364,84.65
30140640,중구,부사동,473,5907,80.07,False,33.72,18.03,0.2355,소매업,34.88,0.386,1.442,0.731,0.766,1.364,0.752,2.05,0.89,1.053,0.692,2025-10-01,426,342,80.28
30140655,중구,용두동,537,9805,54.77,False,19.8,32.97,0.1809,소매업,27.93,1.177,1.12,1.436,1.214,1.092,1.27,1.003,0.454,0.806,0.778,2025-10-01,510,414,81.18
30140670,중구,오류동,891,9825,90.69,False,26.47,25.24,0.2058,음식점업,36.25,0.662,2.251,0.716,1.193,0.856,0.649,1.088,1.343,1.245,0.913,2025-10-01,799,647,80.98
30140680,중구,태평1동,576,12040,47.84,False,22.07,19.78,0.2119,소매업,31.08,1.292,1.602,0.692,0.545,1.215,1.094,0.187,1.038,0.966,0.353,2025-10-01,498,408,81.93
30140690,중구,태평2동,444,23420,18.96,False,25.02,18.26,0.2059,소매업,34.68,1.202,0.903,1.138,0.87,1.356,1.085,0.728,0.798,0.758,0.636,2025-10-01,388,328,84.54
30140700,중구,유천1동,693,5763,120.25,False,28.79,23.25,0.2097,음식점업,36.8,1.317,0.984,0.46,0.662,0.812,0.845,3.886,1.47,1.263,0.505,2025-10-01,665,528,79.4
30140710,중구,유천2동,687,12468,55.1,False,30.78,21.71,0.1815,음식점업,27.66,0.838,1.576,0.929,1.336,0.928,1.338,0.157,1.096,0.95,0.74,2025-10-01,657,521,79.3
30140720,중구,문화1동,696,20171,34.5,False,21.18,20.86,0.1945,소매업,29.17,1.574,1.787,0.764,1.076,1.14,0.927,1.083,0.923,0.932,0.341,2025-10-01,594,476,80.13
30140730,중구,문화2동,414,11050,37.47,False,31.09,18.87,0.2018,소매업,28.5,1.018,1.26,0.771,0.583,1.114,1.469,0.52,0.856,0.904,0.6,2025-10-01,351,303,86.32
30140740,중구,산성동,1278,24467,52.23,False,30.11,18.08,0.1995,소매업,30.83,0.418,0.879,0.874,1.739,1.205,1.311,0.759,0.971,0.838,0.716,2025-10-01,1188,991,83.42
30170510,서구,복수동,650,20993,30.96,False,17.32,22.22,0.1893,음식점업,31.23,2.096,0.679,0.982,0.855,0.758,1.141,0.0,1.329,1.072,0.469,2025-10-01,529,429,81.1
30170520,서구,도마1동,1212,18001,67.33,False,24.65,28.0,0.2398,소매업,37.38,0.591,0.96,1.206,0.877,1.461,0.875,0.444,0.768,0.955,0.494,2025-10-01,1105,913,82.62
30170530,서구,도마2동,752,19347,38.87,False,25.53,24.6,0.1827,소매업,27.26,0.71,2.347,1.732,1.156,1.066,1.213,0.143,0.678,0.877,0.616,2025-10-01,661,546,82.6
30170535,서구,정림동,577,14611,39.49,False,28.06,18.68,0.2059,소매업,30.5,1.047,1.46,0.691,0.419,1.193,1.195,0.0,1.152,0.928,0.646,2025-10-01,522,433,82.95
30170540,서구,변동,667,12296,54.25,False,27.08,21.32,0.1702,소매업,25.49,0.505,0.662,1.355,2.281,0.997,1.256,0.323,0.598,0.71,1.592,2025-10-01,678,556,82.01
30170550,서구,용문동,734,18772,39.1,False,16.11,33.99,0.1614,음식점업,23.02,0.842,1.257,1.775,1.349,0.884,1.424,2.348,0.785,0.791,0.908,2025-10-01,647,525,81.14
30170555,서구,탄방동,2751,30551,90.05,False,12.6,35.46,0.1698,소매업,25.81,1.251,1.837,0.841,1.141,1.009,1.186,0.392,0.942,0.804,0.994,2025-10-01,2533,2037,80.42
30170560,서구,괴정동,1960,17902,109.48,False,14.54,42.58,0.2032,소매업,29.74,0.588,0.798,1.139,1.084,1.163,1.188,0.659,0.893,0.949,0.789,2025-10-01,1804,1383,76.66
30170570,서구,가장동,370,10404,35.56,False,24.73,22.95,0.1793,소매업,26.76,1.025,0.867,1.006,1.567,1.046,1.643,0.0,0.838,0.687,0.855,2025-10-01,369,297,80.49
30170575,서구,내동,659,21569,30.55,False,22.09,22.13,0.1667,소매업,24.43,1.897,1.156,1.089,0.989,0.955,1.463,0.0,0.639,0.651,1.063,2025-10-01,551,452,82.03
30170581,서구,갈마1동,1155,20584,56.11,False,18.9,35.81,0.1876,음식점업,30.74,0.766,0.695,0.875,1.171,0.806,1.316,1.119,0.959,1.055,1.154,2025-10-01,1093,836,76.49
30170582,서구,갈마2동,1231,22995,53.53,False,13.66,39.47,0.1893,음식점업,32.9,1.038,0.587,0.929,1.413,0.75,1.144,0.175,1.35,1.13,0.908,2025-10-01,1154,878,76.08
30170586,서구,월평1동,1254,10960,114.42,False,15.55,44.17,0.1811,음식점업,30.06,0.582,0.576,1.166,1.791,0.779,1.289,1.288,0.972,1.032,1.09,2025-10-01,1228,952,77.52
30170587,서구,월평2동,902,13222,68.22,False,28.75,20.35,0.1471,음식점업,22.17,2.071,2.046,0.648,1.125,0.681,0.658,0.717,1.67,0.761,1.853,2025-10-01,764,595,77.88
30170588,서구,월평3동,176,19797,8.89,False,18.6,22.33,0.2024,소매업,31.82,2.873,0.912,1.812,0.549,1.244,1.095,0.0,0.378,0.605,0.257,2025-10-01,89,78,87.64
30170590,서구,가수원동,436,9942,43.85,False,27.54,20.4,0.1871,소매업,26.83,0.87,0.736,1.158,2.216,1.049,1.258,0.247,0.813,0.898,0.518,2025-10-01,390,318,81.54
30170593,서구,도안동,2106,36394,57.87,False,7.58,26.48,0.1712,음식점업,28.82,1.94,0.743,1.287,0.883,0.704,1.084,0.102,1.073,0.99,1.067,2025-10-01,1827,1422,77.83
30170596,서구,관저1동,539,14443,37.32,False,16.51,29.52,0.1835,음식점업,30.43,1.016,1.935,1.529,0.538,0.856,1.156,0.0,1.438,1.045,0.629,2025-10-01,487,366,75.15
30170597,서구,관저2동,1837,47298,38.84,False,11.33,26.34,0.1886,음식점업,32.23,1.888,1.528,1.114,0.355,0.745,1.053,0.059,1.447,1.106,0.566,2025-10-01,1639,1245,75.96
30170600,서구,기성동,196,3286,59.65,False,45.28,11.75,0.205,소매업,31.12,0.43,0.819,0.542,1.109,1.217,0.416,18.686,0.904,0.893,0.461,2025-10-01,190,162,85.26
30170630,서구,둔산1동,2079,16043,129.59,False,12.73,15.55,0.185,"전문, 과학 및 기술 서비스업",31.27,2.432,2.045,1.151,0.802,0.339,0.421,0.518,0.895,0.68,3.531,2025-10-01,1726,1410,81.69
30170640,서구,둔산2동,2954,34057,86.74,False,13.12,29.52,0.1707,소매업,24.98,1.055,3.218,0.576,0.711,0.977,0.61,0.802,1.117,0.847,1.77,2025-10-01,2544,1997,78.5
30170650,서구,만년동,829,11892,69.71,False,13.25,34.96,0.1724,음식점업,27.86,1.22,0.726,1.09,1.573,0.811,0.751,0.52,0.748,0.957,1.839,2025-10-01,766,634,82.77
30170660,서구,둔산3동,738,18508,39.87,False,20.92,19.64,0.2056,소매업,30.62,1.713,0.707,0.9,0.524,1.197,0.985,0.0,1.111,0.926,0.52,2025-10-01,639,530,82.94
30200520,유성구,진잠동,1235,24966,49.47,False,19.24,24.42,0.2033,소매업,32.87,0.694,0.292,1.334,1.349,1.285,1.057,0.349,0.951,0.834,0.869,2025-10-01,1180,969,82.12
30200526,유성구,학하동,1008,19624,51.37,False,13.68,31.74,0.1785,음식점업,31.25,0.683,0.239,2.11,1.845,0.702,0.964,0.321,0.879,1.073,1.412,2025-10-01,970,785,80.93
30200527,유성구,상대동,619,25010,24.75,False,11.79,20.6,0.1603,음식점업,25.53,1.792,0.713,2.92,0.507,0.606,1.09,0.174,0.537,0.876,1.587,2025-10-01,476,366,76.89
30200530,유성구,온천1동,3297,26563,124.12,False,16.53,45.7,0.1884,음식점업,32.64,0.477,0.657,1.387,1.223,0.79,0.999,3.006,0.82,1.121,1.343,2025-10-01,3196,2463,77.07
30200540,유성구,온천2동,2900,40509,71.59,False,14.57,39.14,0.2225,음식점업,38.31,0.755,0.138,1.091,1.091,0.839,0.79,0.631,1.123,1.315,1.083,2025-10-01,2813,2218,78.85
30200546,유성구,노은1동,1249,20667,60.43,False,12.99,26.98,0.1978,음식점업,30.26,1.439,0.321,0.83,0.715,1.002,1.027,0.172,1.082,1.039,0.913,2025-10-01,1173,926,78.94
30200547,유성구,노은2동,720,23226,31.0,False,14.63,23.98,0.1793,음식점업,29.58,1.58,0.78,1.661,0.771,0.907,0.711,0.299,1.538,1.016,0.878,2025-10-01,688,533,77.47
30200548,유성구,노은3동,1130,35653,31.69,False,13.28,22.19,0.1858,음식점업,30.8,1.901,0.674,1.223,0.492,0.796,1.037,0.0,1.137,1.057,0.89,2025-10-01,1041,823,79.06
30200550,유성구,신성동,1583,24978,63.38,False,10.69,36.53,0.243,음식점업,35.69,0.701,0.228,0.957,0.839,1.215,0.576,0.612,1.036,1.225,0.856,2025-10-01,1512,1182,78.17
30200570,유성구,전민동,1219,25313,48.16,False,12.65,30.61,0.2511,음식점업,34.29,0.864,0.329,0.698,0.297,1.312,0.742,0.177,1.272,1.177,0.612,2025-10-01,1161,945,81.4
30200580,유성구,구즉동,839,32589,25.74,False,12.77,31.18,0.2453,음식점업,39.33,0.904,0.287,1.141,0.259,0.937,1.114,0.0,1.267,1.35,0.39,2025-10-01,746,617,82.71
30200600,유성구,관평동,1813,37545,48.29,False,7.92,28.12,0.2088,음식점업,34.03,1.162,0.619,0.997,0.666,0.968,0.761,0.297,0.965,1.168,1.128,2025-10-01,1669,1305,78.19
30200610,유성구,원신흥동,1041,29712,35.04,False,13.4,26.96,0.1806,음식점업,23.54,1.646,1.079,1.404,0.696,0.875,1.688,0.0,0.383,0.808,0.792,2025-10-01,974,739,75.87
30230510,대덕구,오정동,1090,13234,82.36,False,27.88,25.09,0.1934,소매업,27.8,0.606,0.11,0.975,1.839,1.087,1.02,0.198,0.854,0.932,1.285,2025-10-01,1107,879,79.4
30230520,대덕구,대화동,514,5243,98.04,False,29.12,19.49,0.2086,소매업,28.4,0.328,0.0,0.672,2.302,1.111,0.88,0.21,0.172,0.588,3.076,2025-10-01,533,408,76.55
30230525,대덕구,회덕동,474,12153,39.0,False,27.84,20.83,0.2243,소매업,30.17,0.267,0.169,0.729,1.376,1.18,1.611,0.455,0.935,0.956,0.548,2025-10-01,466,376,80.69
30230533,대덕구,비래동,607,14408,42.13,False,25.44,20.43,0.2067,음식점업,29.49,0.37,0.33,1.139,1.114,1.05,1.38,0.0,1.606,1.013,0.614,2025-10-01,591,475,80.37
30230543,대덕구,송촌동,1113,26968,41.27,False,14.52,23.09,0.2177,음식점업,36.12,1.072,0.216,0.573,0.608,0.857,1.099,0.194,1.851,1.24,0.649,2025-10-01,1080,866,80.19
30230546,대덕구,중리동,1635,17614,92.82,False,24.46,24.3,0.2242,음식점업,32.66,0.344,0.27,0.52,0.753,1.102,1.252,2.372,1.396,1.121,0.629,2025-10-01,1634,1335,81.7
30230550,대덕구,신탄진동,841,16056,52.38,False,21.43,26.36,0.2613,음식점업,43.52,0.434,0.525,0.79,0.546,0.846,0.987,4.227,1.054,1.494,0.363,2025-10-01,808,679,84.03
30230560,대덕구,석봉동,596,15775,37.78,False,14.54,24.79,0.2372,음식점업,34.9,0.848,0.538,0.624,0.527,1.109,1.194,0.0,1.264,1.198,0.341,2025-10-01,554,458,82.67
30230570,대덕구,덕암동,583,12355,47.19,False,23.14,25.37,0.2283,소매업,30.36,0.385,0.069,0.775,0.953,1.187,1.45,0.924,0.912,1.031,0.601,2025-10-01,548,460,83.94
30230580,대덕구,목상동,374,5826,64.19,False,16.43,28.46,0.2248,음식점업,35.03,0.188,0.215,0.498,1.679,0.951,1.269,0.0,1.362,1.203,0.755,2025-10-01,360,270,75.0
30230600,대덕구,법1동,169,12091,13.98,False,26.02,21.68,0.1674,소매업,25.44,0.997,2.848,1.888,0.715,0.995,1.185,0.637,1.049,0.813,0.601,2025-10-01,141,122,86.52
30230610,대덕구,법2동,310,14468,21.43,False,26.89,19.39,0.2426,소매업,34.19,0.68,0.129,0.343,0.467,1.337,1.196,0.0,1.572,1.03,0.474,2025-10-01,282,240,85.11
30110515,동구,중앙동,1901,3319,572.76,False,43.9,14.22,0.3216,소매업,51.03,0.208,1.093,0.373,0.543,1.986,0.407,3.325,0.325,0.736,1.098,2025-12-01,1791,1497,83.58
30110530,동구,효동,1192,29264,40.73,False,16.79,23.7,0.199,음식점업,30.03,1.821,1.743,0.87,0.371,1.019,0.927,0.091,1.312,1.031,0.362,2025-12-01,1034,766,74.08
30110545,동구,신인동,393,14713,26.71,False,23.81,24.31,0.187,음식점업,29.52,1.04,0.915,1.458,0.875,0.921,1.238,1.109,1.065,1.013,0.635,2025-12-01,336,276,82.14
30110551,동구,판암1동,384,11650,32.96,False,30.11,20.44,0.183,음식점업,27.86,1.028,3.122,0.924,0.767,0.973,1.152,0.0,1.033,0.956,0.591,2025-12-01,294,242,82.31
30110552,동구,판암2동,155,7647,20.27,False,44.04,14.76,0.2448,음식점업,35.48,0.182,1.289,0.528,0.951,1.18,1.046,1.406,0.853,1.218,0.512,2025-12-01,136,98,72.06
30110560,동구,용운동,865,20851,41.48,False,20.18,28.5,0.2014,음식점업,31.45,0.929,1.247,0.82,0.681,0.932,1.329,0.63,1.35,1.079,0.498,2025-12-01,811,610,75.22
30110585,동구,대동,587,13347,43.98,False,21.71,21.02,0.1856,음식점업,29.64,1.033,2.519,1.488,1.255,0.982,0.929,0.186,0.826,1.017,0.503,2025-12-01,500,395,79.0
30110590,동구,자양동,693,10641,65.13,False,22.26,38.46,0.2346,음식점업,40.69,0.549,0.346,1.536,1.028,0.697,1.149,0.315,1.431,1.396,0.508,2025-12-01,675,523,77.48
30110620,동구,가양1동,613,12664,48.4,False,27.2,22.99,0.2073,음식점업,32.14,0.529,0.456,1.158,1.603,0.991,1.178,1.067,0.539,1.103,0.833,2025-12-01,585,456,77.95
30110630,동구,가양2동,890,17893,49.74,False,23.57,26.17,0.2077,음식점업,30.34,0.95,1.347,0.767,0.8,1.076,1.234,0.612,0.817,1.041,0.548,2025-12-01,826,653,79.06
30110640,동구,용전동,1349,19473,69.28,False,19.63,32.91,0.1843,음식점업,27.28,0.46,1.007,1.153,1.056,1.048,1.104,5.493,0.898,0.936,0.841,2025-12-01,1219,971,79.66
30110665,동구,성남동,538,10363,51.92,False,28.7,19.42,0.1918,음식점업,28.81,0.865,2.154,0.913,1.096,1.035,1.137,0.608,0.819,0.989,0.633,2025-12-01,457,382,83.59
30110670,동구,홍도동,506,10791,46.89,False,22.73,31.47,0.2015,음식점업,33.0,0.557,0.79,1.079,1.553,0.962,0.903,0.431,1.437,1.132,0.785,2025-12-01,467,363,77.73
30110695,동구,삼성동,726,12957,56.03,False,30.41,18.94,0.1913,"전문, 과학 및 기술 서비스업",27.96,0.563,0.661,0.677,1.793,0.992,0.903,0.6,0.577,0.539,3.173,2025-12-01,694,595,85.73
30110725,동구,대청동,128,2087,61.33,False,46.38,11.26,0.4392,음식점업,62.5,0.551,0.312,0.426,0.384,0.821,0.115,1.703,0.516,2.145,0.355,2025-12-01,117,102,87.18
30110740,동구,산내동,628,21004,29.9,False,22.23,18.67,0.1902,음식점업,27.87,0.943,1.145,1.0,1.173,1.072,1.056,1.562,0.667,0.956,0.885,2025-12-01,548,436,79.56
30140535,중구,은행선화동,1991,23966,83.08,False,13.83,31.16,0.1943,소매업,30.39,0.927,0.963,0.905,1.357,1.183,0.692,1.423,0.908,0.92,1.151,2025-12-01,1964,1516,77.19
30140550,중구,목동,485,17354,27.95,False,11.93,22.88,0.1843,음식점업,25.36,3.139,0.906,1.125,0.354,0.835,0.957,0.0,1.09,0.87,0.585,2025-12-01,356,279,78.37
30140560,중구,중촌동,644,14884,43.27,False,22.9,24.34,0.1853,음식점업,27.33,0.788,0.807,0.89,1.564,0.973,1.293,0.169,1.026,0.938,0.916,2025-12-01,581,486,83.65
30140575,중구,대흥동,1750,12124,144.34,False,20.58,31.67,0.2455,소매업,33.94,0.741,0.685,0.452,0.617,1.321,0.598,3.051,0.667,1.151,0.843,2025-12-01,1540,1093,70.97
30140605,중구,문창동,531,4107,129.29,False,37.25,15.97,0.2385,소매업,35.78,0.265,0.452,0.308,1.203,1.393,1.055,5.131,0.83,0.982,0.427,2025-12-01,485,397,81.86
30140620,중구,석교동,531,13632,38.95,False,35.31,17.55,0.1978,소매업,30.51,0.478,0.978,0.822,1.804,1.188,1.346,0.0,0.871,0.814,0.833,2025-12-01,507,411,81.07
30140630,중구,대사동,458,5110,89.63,False,31.41,29.77,0.2322,음식점업,36.24,0.708,1.134,0.715,0.965,1.063,0.982,1.428,0.625,1.244,0.52,2025-12-01,430,350,81.4
30140640,중구,부사동,468,5859,79.88,False,34.07,17.89,0.2394,소매업,35.26,0.392,1.452,0.7,0.787,1.373,0.74,1.863,0.895,1.063,0.655,2025-12-01,426,334,78.4
30140655,중구,용두동,526,9751,53.94,False,20.05,32.74,0.1812,소매업,28.52,1.152,1.14,1.401,1.261,1.11,1.247,1.036,0.503,0.789,0.798,2025-12-01,510,398,78.04
30140670,중구,오류동,897,9761,91.9,False,26.76,24.93,0.2083,음식점업,36.45,0.644,2.183,0.73,1.232,0.868,0.633,1.093,1.302,1.251,0.911,2025-12-01,799,627,78.47
30140680,중구,태평1동,576,12058,47.77,False,22.16,19.73,0.2142,소매업,31.25,1.248,1.526,0.711,0.554,1.217,1.088,0.189,1.033,0.977,0.355,2025-12-01,498,398,79.92
30140690,중구,태평2동,439,23365,18.79,False,25.26,18.22,0.2113,소매업,35.54,1.156,0.91,1.057,0.895,1.383,1.091,0.745,0.753,0.758,0.62,2025-12-01,388,321,82.73
30140700,중구,유천1동,671,5753,116.63,False,28.82,23.43,0.2038,음식점업,35.62,1.323,1.012,0.447,0.695,0.824,0.846,4.06,1.543,1.222,0.524,2025-12-01,665,506,76.09
30140710,중구,유천2동,683,12440,54.9,False,31.25,21.65,0.1827,음식점업,28.11,0.867,1.58,0.919,1.33,0.912,1.338,0.16,1.097,0.965,0.714,2025-12-01,657,508,77.32
30140720,중구,문화1동,694,20119,34.49,False,21.32,20.97,0.1932,소매업,28.82,1.564,1.785,0.747,1.097,1.122,0.956,1.099,0.953,0.93,0.343,2025-12-01,594,463,77.95
30140730,중구,문화2동,408,11002,37.08,False,31.46,18.69,0.2002,소매업,28.19,1.036,1.273,0.803,0.662,1.097,1.445,0.534,0.864,0.908,0.584,2025-12-01,351,297,84.62
30140740,중구,산성동,1282,24360,52.63,False,30.46,17.95,0.2004,소매업,30.73,0.385,0.873,0.894,1.743,1.196,1.305,0.765,0.997,0.848,0.717,2025-12-01,1188,973,81.9
30170510,서구,복수동,639,20976,30.46,False,17.55,22.01,0.1905,음식점업,31.46,2.096,0.625,0.982,0.922,0.749,1.153,0.0,1.241,1.079,0.479,2025-12-01,529,415,78.45
30170520,서구,도마1동,1219,17901,68.1,False,24.93,27.92,0.24,소매업,37.33,0.601,0.951,1.209,0.886,1.453,0.877,0.447,0.777,0.957,0.484,2025-12-01,1105,894,80.9
30170530,서구,도마2동,745,19285,38.63,False,25.77,24.48,0.1822,소매업,28.05,0.738,2.414,1.758,1.154,1.092,1.217,0.146,0.68,0.838,0.609,2025-12-01,661,537,81.24
30170535,서구,정림동,574,14575,39.38,False,28.47,18.66,0.2051,소매업,29.97,1.081,1.462,0.618,0.428,1.167,1.22,0.0,1.152,0.933,0.652,2025-12-01,522,421,80.65
30170540,서구,변동,653,12229,53.4,False,27.39,21.37,0.1716,소매업,25.73,0.475,0.673,1.379,2.332,1.002,1.219,0.167,0.607,0.72,1.616,2025-12-01,678,541,79.79
