period,dong_code,district,dong,category,store_count
2025-12-01,30170640,서구,둔산2동,소매업,747
2025-12-01,30170640,서구,둔산2동,수리 및 개인 서비스업,244
2025-12-01,30170640,서구,둔산2동,숙박업,22
2025-12-01,30170640,서구,둔산2동,"예술, 스포츠 및 여가관련 서비스업",154
2025-12-01,30170640,서구,둔산2동,음식점업,720
2025-12-01,30170640,서구,둔산2동,"전문, 과학 및 기술 서비스업",457
2025-12-01,30170650,서구,만년동,교육 서비스업,74
2025-12-01,30170650,서구,만년동,보건의료업,15
2025-12-01,30170650,서구,만년동,부동산업,34
2025-12-01,30170650,서구,만년동,"사업시설 관리, 사업 지원 및 임대 서비스업",54
2025-12-01,30170650,서구,만년동,소매업,169
2025-12-01,30170650,서구,만년동,수리 및 개인 서비스업,83
2025-12-01,30170650,서구,만년동,숙박업,4
2025-12-01,30170650,서구,만년동,"예술, 스포츠 및 여가관련 서비스업",27
2025-12-01,30170650,서구,만년동,음식점업,227
2025-12-01,30170650,서구,만년동,"전문, 과학 및 기술 서비스업",137
2025-12-01,30170660,서구,둔산3동,교육 서비스업,88
2025-12-01,30170660,서구,둔산3동,보건의료업,13
2025-12-01,30170660,서구,둔산3동,부동산업,24
2025-12-01,30170660,서구,둔산3동,"사업시설 관리, 사업 지원 및 임대 서비스업",15
2025-12-01,30170660,서구,둔산3동,소매업,220
2025-12-01,30170660,서구,둔산3동,수리 및 개인 서비스업,98
2025-12-01,30170660,서구,둔산3동,숙박업,0
2025-12-01,30170660,서구,둔산3동,"예술, 스포츠 및 여가관련 서비스업",37
2025-12-01,30170660,서구,둔산3동,음식점업,194
2025-12-01,30170660,서구,둔산3동,"전문, 과학 및 기술 서비스업",34
2025-12-01,30200520,유성구,진잠동,교육 서비스업,62
2025-12-01,30200520,유성구,진잠동,보건의료업,10
2025-12-01,30200520,유성구,진잠동,부동산업,61
2025-12-01,30200520,유성구,진잠동,"사업시설 관리, 사업 지원 및 임대 서비스업",69
2025-12-01,30200520,유성구,진잠동,소매업,406
2025-12-01,30200520,유성구,진잠동,수리 및 개인 서비스업,176
2025-12-01,30200520,유성구,진잠동,숙박업,4
2025-12-01,30200520,유성구,진잠동,"예술, 스포츠 및 여가관련 서비스업",52
2025-12-01,30200520,유성구,진잠동,음식점업,295
2025-12-01,30200520,유성구,진잠동,"전문, 과학 및 기술 서비스업",94
2025-12-01,30200526,유성구,학하동,교육 서비스업,51
2025-12-01,30200526,유성구,학하동,보건의료업,7
2025-12-01,30200526,유성구,학하동,부동산업,78
2025-12-01,30200526,유성구,학하동,"사업시설 관리, 사업 지원 및 임대 서비스업",75
2025-12-01,30200526,유성구,학하동,소매업,180
2025-12-01,30200526,유성구,학하동,수리 및 개인 서비스업,130
2025-12-01,30200526,유성구,학하동,숙박업,3
2025-12-01,30200526,유성구,학하동,"예술, 스포츠 및 여가관련 서비스업",40
2025-12-01,30200526,유성구,학하동,음식점업,321
2025-12-01,30200526,유성구,학하동,"전문, 과학 및 기술 서비스업",125
2025-12-01,30200527,유성구,상대동,교육 서비스업,79
2025-12-01,30200527,유성구,상대동,보건의료업,11
2025-12-01,30200527,유성구,상대동,부동산업,67
2025-12-01,30200527,유성구,상대동,"사업시설 관리, 사업 지원 및 임대 서비스업",13
2025-12-01,30200527,유성구,상대동,소매업,97
2025-12-01,30200527,유성구,상대동,수리 및 개인 서비스업,93
2025-12-01,30200527,유성구,상대동,숙박업,1
2025-12-01,30200527,유성구,상대동,"예술, 스포츠 및 여가관련 서비스업",16
2025-12-01,30200527,유성구,상대동,음식점업,165
2025-12-01,30200527,유성구,상대동,"전문, 과학 및 기술 서비스업",87
2025-12-01,30200530,유성구,온천1동,교육 서비스업,105
2025-12-01,30200530,유성구,온천1동,보건의료업,55
2025-12-01,30200530,유성구,온천1동,부동산업,164
2025-12-01,30200530,유성구,온천1동,"사업시설 관리, 사업 지원 및 임대 서비스업",163
2025-12-01,30200530,유성구,온천1동,소매업,665
2025-12-01,30200530,유성구,온천1동,수리 및 개인 서비스업,445
2025-12-01,30200530,유성구,온천1동,숙박업,89
2025-12-01,30200530,유성구,온천1동,"예술, 스포츠 및 여가관련 서비스업",119
2025-12-01,30200530,유성구,온천1동,음식점업,1092
2025-12-01,30200530,유성구,온천1동,"전문, 과학 및 기술 서비스업",390
2025-12-01,30200540,유성구,온천2동,교육 서비스업,158
2025-12-01,30200540,유성구,온천2동,보건의료업,10
2025-12-01,30200540,유성구,온천2동,부동산업,116
2025-12-01,30200540,유성구,온천2동,"사업시설 관리, 사업 지원 및 임대 서비스업",122
2025-12-01,30200540,유성구,온천2동,소매업,614
2025-12-01,30200540,유성구,온천2동,수리 및 개인 서비스업,309
2025-12-01,30200540,유성구,온천2동,숙박업,18
2025-12-01,30200540,유성구,온천2동,"예술, 스포츠 및 여가관련 서비스업",148
2025-12-01,30200540,유성구,온천2동,음식점업,1078
2025-12-01,30200540,유성구,온천2동,"전문, 과학 및 기술 서비스업",276
2025-12-01,30200546,유성구,노은1동,교육 서비스업,128
2025-12-01,30200546,유성구,노은1동,보건의료업,10
2025-12-01,30200546,유성구,노은1동,부동산업,39
2025-12-01,30200546,유성구,노은1동,"사업시설 관리, 사업 지원 및 임대 서비스업",35
2025-12-01,30200546,유성구,노은1동,소매업,332
2025-12-01,30200546,유성구,노은1동,수리 및 개인 서비스업,172
2025-12-01,30200546,유성구,노은1동,숙박업,2
2025-12-01,30200546,유성구,노은1동,"예술, 스포츠 및 여가관련 서비스업",62
2025-12-01,30200546,유성구,노은1동,음식점업,375
2025-12-01,30200546,유성구,노은1동,"전문, 과학 및 기술 서비스업",100
2025-12-01,30200547,유성구,노은2동,교육 서비스업,79
2025-12-01,30200547,유성구,노은2동,보건의료업,13
2025-12-01,30200547,유성구,노은2동,부동산업,44
2025-12-01,30200547,유성구,노은2동,"사업시설 관리, 사업 지원 및 임대 서비스업",23
2025-12-01,30200547,유성구,노은2동,소매업,169
2025-12-01,30200547,유성구,노은2동,수리 및 개인 서비스업,70
2025-12-01,30200547,유성구,노은2동,숙박업,2
2025-12-01,30200547,유성구,노은2동,"예술, 스포츠 및 여가관련 서비스업",50
2025-12-01,30200547,유성구,노은2동,음식점업,210
2025-12-01,30200547,유성구,노은2동,"전문, 과학 및 기술 서비스업",56
2025-12-01,30200548,유성구,노은3동,교육 서비스업,160
2025-12-01,30200548,유성구,노은3동,보건의료업,20
2025-12-01,30200548,유성구,노은3동,부동산업,51
2025-12-01,30200548,유성구,노은3동,"사업시설 관리, 사업 지원 및 임대 서비스업",22
2025-12-01,30200548,유성구,노은3동,소매업,232
2025-12-01,30200548,유성구,노은3동,수리 및 개인 서비스업,158
2025-12-01,30200548,유성구,노은3동,숙박업,0
2025-12-01,30200548,유성구,노은3동,"예술, 스포츠 및 여가관련 서비스업",57
2025-12-01,30200548,유성구,노은3동,음식점업,345
2025-12-01,30200548,유성구,노은3동,"전문, 과학 및 기술 서비스업",91
2025-12-01,30200550,유성구,신성동,교육 서비스업,78
2025-12-01,30200550,유성구,신성동,보건의료업,9
2025-12-01,30200550,유성구,신성동,부동산업,55
2025-12-01,30200550,유성구,신성동,"사업시설 관리, 사업 지원 및 임대 서비스업",55
2025-12-01,30200550,유성구,신성동,소매업,497
2025-12-01,30200550,유성구,신성동,수리 및 개인 서비스업,123
2025-12-01,30200550,유성구,신성동,숙박업,9
2025-12-01,30200550,유성구,신성동,"예술, 스포츠 및 여가관련 서비스업",78
2025-12-01,30200550,유성구,신성동,음식점업,582
2025-12-01,30200550,유성구,신성동,"전문, 과학 및 기술 서비스업",118
2025-12-01,30200570,유성구,전민동,교육 서비스업,76
2025-12-01,30200570,유성구,전민동,보건의료업,10
2025-12-01,30200570,유성구,전민동,부동산업,32
2025-12-01,30200570,유성구,전민동,"사업시설 관리, 사업 지원 및 임대 서비스업",14
2025-12-01,30200570,유성구,전민동,소매업,412
2025-12-01,30200570,유성구,전민동,수리 및 개인 서비스업,123
2025-12-01,30200570,유성구,전민동,숙박업,2
2025-12-01,30200570,유성구,전민동,"예술, 스포츠 및 여가관련 서비스업",71
2025-12-01,30200570,유성구,전민동,음식점업,424
2025-12-01,30200570,유성구,전민동,"전문, 과학 및 기술 서비스업",66
2025-12-01,30200580,유성구,구즉동,교육 서비스업,55
2025-12-01,30200580,유성구,구즉동,보건의료업,6
2025-12-01,30200580,유성구,구즉동,부동산업,36
2025-12-01,30200580,유성구,구즉동,"사업시설 관리, 사업 지원 및 임대 서비스업",9
2025-12-01,30200580,유성구,구즉동,소매업,202
2025-12-01,30200580,유성구,구즉동,수리 및 개인 서비스업,129
2025-12-01,30200580,유성구,구즉동,숙박업,0
2025-12-01,30200580,유성구,구즉동,"예술, 스포츠 및 여가관련 서비스업",47
2025-12-01,30200580,유성구,구즉동,음식점업,322
2025-12-01,30200580,유성구,구즉동,"전문, 과학 및 기술 서비스업",29
2025-12-01,30200600,유성구,관평동,교육 서비스업,156
2025-12-01,30200600,유성구,관평동,보건의료업,29
2025-12-01,30200600,유성구,관평동,부동산업,63
2025-12-01,30200600,유성구,관평동,"사업시설 관리, 사업 지원 및 임대 서비스업",49
2025-12-01,30200600,유성구,관평동,소매업,453
2025-12-01,30200600,유성구,관평동,수리 및 개인 서비스업,193
2025-12-01,30200600,유성구,관평동,숙박업,5
2025-12-01,30200600,유성구,관평동,"예술, 스포츠 및 여가관련 서비스업",81
2025-12-01,30200600,유성구,관평동,음식점업,625
2025-12-01,30200600,유성구,관평동,"전문, 과학 및 기술 서비스업",180
2025-12-01,30200610,유성구,원신흥동,교육 서비스업,127
2025-12-01,30200610,유성구,원신흥동,보건의료업,27
2025-12-01,30200610,유성구,원신흥동,부동산업,54
2025-12-01,30200610,유성구,원신흥동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2025-12-01,30200610,유성구,원신흥동,소매업,235
2025-12-01,30200610,유성구,원신흥동,수리 및 개인 서비스업,237
2025-12-01,30200610,유성구,원신흥동,숙박업,0
2025-12-01,30200610,유성구,원신흥동,"예술, 스포츠 및 여가관련 서비스업",19
2025-12-01,30200610,유성구,원신흥동,음식점업,246
2025-12-01,30200610,유성구,원신흥동,"전문, 과학 및 기술 서비스업",73
2025-12-01,30230510,대덕구,오정동,교육 서비스업,48
2025-12-01,30230510,대덕구,오정동,보건의료업,3
2025-12-01,30230510,대덕구,오정동,부동산업,39
2025-12-01,30230510,대덕구,오정동,"사업시설 관리, 사업 지원 및 임대 서비스업",83
2025-12-01,30230510,대덕구,오정동,소매업,311
2025-12-01,30230510,대덕구,오정동,수리 및 개인 서비스업,149
2025-12-01,30230510,대덕구,오정동,숙박업,2
2025-12-01,30230510,대덕구,오정동,"예술, 스포츠 및 여가관련 서비스업",48
2025-12-01,30230510,대덕구,오정동,음식점업,295
2025-12-01,30230510,대덕구,오정동,"전문, 과학 및 기술 서비스업",125
2025-12-01,30230520,대덕구,대화동,교육 서비스업,9
2025-12-01,30230520,대덕구,대화동,보건의료업,0
2025-12-01,30230520,대덕구,대화동,부동산업,12
2025-12-01,30230520,대덕구,대화동,"사업시설 관리, 사업 지원 및 임대 서비스업",49
2025-12-01,30230520,대덕구,대화동,소매업,151
2025-12-01,30230520,대덕구,대화동,수리 및 개인 서비스업,62
2025-12-01,30230520,대덕구,대화동,숙박업,1
2025-12-01,30230520,대덕구,대화동,"예술, 스포츠 및 여가관련 서비스업",4
2025-12-01,30230520,대덕구,대화동,음식점업,85
2025-12-01,30230520,대덕구,대화동,"전문, 과학 및 기술 서비스업",141
2025-12-01,30230525,대덕구,회덕동,교육 서비스업,10
2025-12-01,30230525,대덕구,회덕동,보건의료업,2
2025-12-01,30230525,대덕구,회덕동,부동산업,12
2025-12-01,30230525,대덕구,회덕동,"사업시설 관리, 사업 지원 및 임대 서비스업",24
2025-12-01,30230525,대덕구,회덕동,소매업,137
2025-12-01,30230525,대덕구,회덕동,수리 및 개인 서비스업,104
2025-12-01,30230525,대덕구,회덕동,숙박업,2
2025-12-01,30230525,대덕구,회덕동,"예술, 스포츠 및 여가관련 서비스업",20
2025-12-01,30230525,대덕구,회덕동,음식점업,131
2025-12-01,30230525,대덕구,회덕동,"전문, 과학 및 기술 서비스업",23
2025-12-01,30230533,대덕구,비래동,교육 서비스업,17
2025-12-01,30230533,대덕구,비래동,보건의료업,5
2025-12-01,30230533,대덕구,비래동,부동산업,25
2025-12-01,30230533,대덕구,비래동,"사업시설 관리, 사업 지원 및 임대 서비스업",27
2025-12-01,30230533,대덕구,비래동,소매업,160
2025-12-01,30230533,대덕구,비래동,수리 및 개인 서비스업,110
2025-12-01,30230533,대덕구,비래동,숙박업,0
2025-12-01,30230533,대덕구,비래동,"예술, 스포츠 및 여가관련 서비스업",42
2025-12-01,30230533,대덕구,비래동,음식점업,176
2025-12-01,30230533,대덕구,비래동,"전문, 과학 및 기술 서비스업",31
2025-12-01,30230543,대덕구,송촌동,교육 서비스업,83
2025-12-01,30230543,대덕구,송촌동,보건의료업,6
2025-12-01,30230543,대덕구,송촌동,부동산업,24
2025-12-01,30230543,대덕구,송촌동,"사업시설 관리, 사업 지원 및 임대 서비스업",26
2025-12-01,30230543,대덕구,송촌동,소매업,252
2025-12-01,30230543,대덕구,송촌동,수리 및 개인 서비스업,166
2025-12-01,30230543,대덕구,송촌동,숙박업,2
2025-12-01,30230543,대덕구,송촌동,"예술, 스포츠 및 여가관련 서비스업",92
2025-12-01,30230543,대덕구,송촌동,음식점업,405
2025-12-01,30230543,대덕구,송촌동,"전문, 과학 및 기술 서비스업",65
2025-12-01,30230546,대덕구,중리동,교육 서비스업,40
2025-12-01,30230546,대덕구,중리동,보건의료업,11
2025-12-01,30230546,대덕구,중리동,부동산업,31
2025-12-01,30230546,대덕구,중리동,"사업시설 관리, 사업 지원 및 임대 서비스업",50
2025-12-01,30230546,대덕구,중리동,소매업,458
2025-12-01,30230546,대덕구,중리동,수리 및 개인 서비스업,276
2025-12-01,30230546,대덕구,중리동,숙박업,35
2025-12-01,30230546,대덕구,중리동,"예술, 스포츠 및 여가관련 서비스업",101
2025-12-01,30230546,대덕구,중리동,음식점업,532
2025-12-01,30230546,대덕구,중리동,"전문, 과학 및 기술 서비스업",88
2025-12-01,30230550,대덕구,신탄진동,교육 서비스업,24
2025-12-01,30230550,대덕구,신탄진동,보건의료업,11
2025-12-01,30230550,대덕구,신탄진동,부동산업,25
2025-12-01,30230550,대덕구,신탄진동,"사업시설 관리, 사업 지원 및 임대 서비스업",18
2025-12-01,30230550,대덕구,신탄진동,소매업,181
2025-12-01,30230550,대덕구,신탄진동,수리 및 개인 서비스업,111
2025-12-01,30230550,대덕구,신탄진동,숙박업,33
2025-12-01,30230550,대덕구,신탄진동,"예술, 스포츠 및 여가관련 서비스업",40
2025-12-01,30230550,대덕구,신탄진동,음식점업,363
2025-12-01,30230550,대덕구,신탄진동,"전문, 과학 및 기술 서비스업",27
2025-12-01,30230560,대덕구,석봉동,교육 서비스업,38
2025-12-01,30230560,대덕구,석봉동,보건의료업,8
2025-12-01,30230560,대덕구,석봉동,부동산업,14
2025-12-01,30230560,대덕구,석봉동,"사업시설 관리, 사업 지원 및 임대 서비스업",11
2025-12-01,30230560,대덕구,석봉동,소매업,171
2025-12-01,30230560,대덕구,석봉동,수리 및 개인 서비스업,98
2025-12-01,30230560,대덕구,석봉동,숙박업,0
2025-12-01,30230560,대덕구,석봉동,"예술, 스포츠 및 여가관련 서비스업",34
2025-12-01,30230560,대덕구,석봉동,음식점업,205
2025-12-01,30230560,대덕구,석봉동,"전문, 과학 및 기술 서비스업",18
2025-12-01,30230570,대덕구,덕암동,교육 서비스업,16
2025-12-01,30230570,대덕구,덕암동,보건의료업,1
2025-12-01,30230570,대덕구,덕암동,부동산업,17
2025-12-01,30230570,대덕구,덕암동,"사업시설 관리, 사업 지원 및 임대 서비스업",23
2025-12-01,30230570,대덕구,덕암동,소매업,176
2025-12-01,30230570,대덕구,덕암동,수리 및 개인 서비스업,114
2025-12-01,30230570,대덕구,덕암동,숙박업,5
2025-12-01,30230570,대덕구,덕암동,"예술, 스포츠 및 여가관련 서비스업",25
2025-12-01,30230570,대덕구,덕암동,음식점업,175
2025-12-01,30230570,대덕구,덕암동,"전문, 과학 및 기술 서비스업",33
2025-12-01,30230580,대덕구,목상동,교육 서비스업,4
2025-12-01,30230580,대덕구,목상동,보건의료업,2
2025-12-01,30230580,대덕구,목상동,부동산업,7
2025-12-01,30230580,대덕구,목상동,"사업시설 관리, 사업 지원 및 임대 서비스업",26
2025-12-01,30230580,대덕구,목상동,소매업,92
2025-12-01,30230580,대덕구,목상동,수리 및 개인 서비스업,62
2025-12-01,30230580,대덕구,목상동,숙박업,0
2025-12-01,30230580,대덕구,목상동,"예술, 스포츠 및 여가관련 서비스업",22
2025-12-01,30230580,대덕구,목상동,음식점업,129
2025-12-01,30230580,대덕구,목상동,"전문, 과학 및 기술 서비스업",24
2025-12-01,30230600,대덕구,법1동,교육 서비스업,12
2025-12-01,30230600,대덕구,법1동,보건의료업,12
2025-12-01,30230600,대덕구,법1동,부동산업,12
2025-12-01,30230600,대덕구,법1동,"사업시설 관리, 사업 지원 및 임대 서비스업",5
2025-12-01,30230600,대덕구,법1동,소매업,41
2025-12-01,30230600,대덕구,법1동,수리 및 개인 서비스업,26
2025-12-01,30230600,대덕구,법1동,숙박업,1
2025-12-01,30230600,대덕구,법1동,"예술, 스포츠 및 여가관련 서비스업",8
2025-12-01,30230600,대덕구,법1동,음식점업,42
2025-12-01,30230600,대덕구,법1동,"전문, 과학 및 기술 서비스업",9
2025-12-01,30230610,대덕구,법2동,교육 서비스업,16
2025-12-01,30230610,대덕구,법2동,보건의료업,1
2025-12-01,30230610,대덕구,법2동,부동산업,4
2025-12-01,30230610,대덕구,법2동,"사업시설 관리, 사업 지원 및 임대 서비스업",6
2025-12-01,30230610,대덕구,법2동,소매업,101
2025-12-01,30230610,대덕구,법2동,수리 및 개인 서비스업,48
2025-12-01,30230610,대덕구,법2동,숙박업,0
2025-12-01,30230610,대덕구,법2동,"예술, 스포츠 및 여가관련 서비스업",21
2025-12-01,30230610,대덕구,법2동,음식점업,93
2025-12-01,30230610,대덕구,법2동,"전문, 과학 및 기술 서비스업",14
2026-03-01,30110515,동구,중앙동,교육 서비스업,27
2026-03-01,30110515,동구,중앙동,보건의료업,53
2026-03-01,30110515,동구,중앙동,부동산업,26
2026-03-01,30110515,동구,중앙동,"사업시설 관리, 사업 지원 및 임대 서비스업",41
2026-03-01,30110515,동구,중앙동,소매업,989
2026-03-01,30110515,동구,중앙동,수리 및 개인 서비스업,104
2026-03-01,30110515,동구,중앙동,숙박업,57
2026-03-01,30110515,동구,중앙동,"예술, 스포츠 및 여가관련 서비스업",29
2026-03-01,30110515,동구,중앙동,음식점업,412
2026-03-01,30110515,동구,중앙동,"전문, 과학 및 기술 서비스업",184
2026-03-01,30110530,동구,효동,교육 서비스업,151
2026-03-01,30110530,동구,효동,보건의료업,54
2026-03-01,30110530,동구,효동,부동산업,38
2026-03-01,30110530,동구,효동,"사업시설 관리, 사업 지원 및 임대 서비스업",18
2026-03-01,30110530,동구,효동,소매업,306
2026-03-01,30110530,동구,효동,수리 및 개인 서비스업,147
2026-03-01,30110530,동구,효동,숙박업,1
2026-03-01,30110530,동구,효동,"예술, 스포츠 및 여가관련 서비스업",70
2026-03-01,30110530,동구,효동,음식점업,356
2026-03-01,30110530,동구,효동,"전문, 과학 및 기술 서비스업",38
2026-03-01,30110545,동구,신인동,교육 서비스업,28
2026-03-01,30110545,동구,신인동,보건의료업,9
2026-03-01,30110545,동구,신인동,부동산업,21
2026-03-01,30110545,동구,신인동,"사업시설 관리, 사업 지원 및 임대 서비스업",14
2026-03-01,30110545,동구,신인동,소매업,99
2026-03-01,30110545,동구,신인동,수리 및 개인 서비스업,66
2026-03-01,30110545,동구,신인동,숙박업,4
2026-03-01,30110545,동구,신인동,"예술, 스포츠 및 여가관련 서비스업",19
2026-03-01,30110545,동구,신인동,음식점업,117
2026-03-01,30110545,동구,신인동,"전문, 과학 및 기술 서비스업",23
2026-03-01,30110551,동구,판암1동,교육 서비스업,26
2026-03-01,30110551,동구,판암1동,보건의료업,30
2026-03-01,30110551,동구,판암1동,부동산업,13
2026-03-01,30110551,동구,판암1동,"사업시설 관리, 사업 지원 및 임대 서비스업",12
2026-03-01,30110551,동구,판암1동,소매업,98
2026-03-01,30110551,동구,판암1동,수리 및 개인 서비스업,65
2026-03-01,30110551,동구,판암1동,숙박업,0
2026-03-01,30110551,동구,판암1동,"예술, 스포츠 및 여가관련 서비스업",18
2026-03-01,30110551,동구,판암1동,음식점업,115
2026-03-01,30110551,동구,판암1동,"전문, 과학 및 기술 서비스업",18
2026-03-01,30110552,동구,판암2동,교육 서비스업,2
2026-03-01,30110552,동구,판암2동,보건의료업,5
2026-03-01,30110552,동구,판암2동,부동산업,3
2026-03-01,30110552,동구,판암2동,"사업시설 관리, 사업 지원 및 임대 서비스업",6
2026-03-01,30110552,동구,판암2동,소매업,49
2026-03-01,30110552,동구,판암2동,수리 및 개인 서비스업,23
2026-03-01,30110552,동구,판암2동,숙박업,2
2026-03-01,30110552,동구,판암2동,"예술, 스포츠 및 여가관련 서비스업",6
2026-03-01,30110552,동구,판암2동,음식점업,57
2026-03-01,30110552,동구,판암2동,"전문, 과학 및 기술 서비스업",7
2026-03-01,30110560,동구,용운동,교육 서비스업,61
2026-03-01,30110560,동구,용운동,보건의료업,27
2026-03-01,30110560,동구,용운동,부동산업,25
2026-03-01,30110560,동구,용운동,"사업시설 관리, 사업 지원 및 임대 서비스업",24
2026-03-01,30110560,동구,용운동,소매업,206
2026-03-01,30110560,동구,용운동,수리 및 개인 서비스업,158
2026-03-01,30110560,동구,용운동,숙박업,7
2026-03-01,30110560,동구,용운동,"예술, 스포츠 및 여가관련 서비스업",56
2026-03-01,30110560,동구,용운동,음식점업,272
2026-03-01,30110560,동구,용운동,"전문, 과학 및 기술 서비스업",38
2026-03-01,30110585,동구,대동,교육 서비스업,42
2026-03-01,30110585,동구,대동,보건의료업,37
2026-03-01,30110585,동구,대동,부동산업,31
2026-03-01,30110585,동구,대동,"사업시설 관리, 사업 지원 및 임대 서비스업",30
2026-03-01,30110585,동구,대동,소매업,148
2026-03-01,30110585,동구,대동,수리 및 개인 서비스업,76
2026-03-01,30110585,동구,대동,숙박업,0
2026-03-01,30110585,동구,대동,"예술, 스포츠 및 여가관련 서비스업",24
2026-03-01,30110585,동구,대동,음식점업,176
2026-03-01,30110585,동구,대동,"전문, 과학 및 기술 서비스업",25
2026-03-01,30110590,동구,자양동,교육 서비스업,26
2026-03-01,30110590,동구,자양동,보건의료업,6
2026-03-01,30110590,동구,자양동,부동산업,38
2026-03-01,30110590,동구,자양동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2026-03-01,30110590,동구,자양동,소매업,129
2026-03-01,30110590,동구,자양동,수리 및 개인 서비스업,105
2026-03-01,30110590,동구,자양동,숙박업,2
2026-03-01,30110590,동구,자양동,"예술, 스포츠 및 여가관련 서비스업",43
2026-03-01,30110590,동구,자양동,음식점업,281
2026-03-01,30110590,동구,자양동,"전문, 과학 및 기술 서비스업",28
2026-03-01,30110620,동구,가양1동,교육 서비스업,24
2026-03-01,30110620,동구,가양1동,보건의료업,7
2026-03-01,30110620,동구,가양1동,부동산업,26
2026-03-01,30110620,동구,가양1동,"사업시설 관리, 사업 지원 및 임대 서비스업",40
2026-03-01,30110620,동구,가양1동,소매업,155
2026-03-01,30110620,동구,가양1동,수리 및 개인 서비스업,97
2026-03-01,30110620,동구,가양1동,숙박업,6
2026-03-01,30110620,동구,가양1동,"예술, 스포츠 및 여가관련 서비스업",15
2026-03-01,30110620,동구,가양1동,음식점업,204
2026-03-01,30110620,동구,가양1동,"전문, 과학 및 기술 서비스업",43
2026-03-01,30110630,동구,가양2동,교육 서비스업,57
2026-03-01,30110630,동구,가양2동,보건의료업,31
2026-03-01,30110630,동구,가양2동,부동산업,25
2026-03-01,30110630,동구,가양2동,"사업시설 관리, 사업 지원 및 임대 서비스업",29
2026-03-01,30110630,동구,가양2동,소매업,248
2026-03-01,30110630,동구,가양2동,수리 및 개인 서비스업,153
2026-03-01,30110630,동구,가양2동,숙박업,5
2026-03-01,30110630,동구,가양2동,"예술, 스포츠 및 여가관련 서비스업",33
2026-03-01,30110630,동구,가양2동,음식점업,273
2026-03-01,30110630,동구,가양2동,"전문, 과학 및 기술 서비스업",44
2026-03-01,30110640,동구,용전동,교육 서비스업,44
2026-03-01,30110640,동구,용전동,보건의료업,33
2026-03-01,30110640,동구,용전동,부동산업,55
2026-03-01,30110640,동구,용전동,"사업시설 관리, 사업 지원 및 임대 서비스업",58
2026-03-01,30110640,동구,용전동,소매업,359
2026-03-01,30110640,동구,용전동,수리 및 개인 서비스업,196
2026-03-01,30110640,동구,용전동,숙박업,70
2026-03-01,30110640,동구,용전동,"예술, 스포츠 및 여가관련 서비스업",56
2026-03-01,30110640,동구,용전동,음식점업,371
2026-03-01,30110640,동구,용전동,"전문, 과학 및 기술 서비스업",98
2026-03-01,30110665,동구,성남동,교육 서비스업,32
2026-03-01,30110665,동구,성남동,보건의료업,29
2026-03-01,30110665,동구,성남동,부동산업,18
2026-03-01,30110665,동구,성남동,"사업시설 관리, 사업 지원 및 임대 서비스업",24
2026-03-01,30110665,동구,성남동,소매업,139
2026-03-01,30110665,동구,성남동,수리 및 개인 서비스업,82
2026-03-01,30110665,동구,성남동,숙박업,3
2026-03-01,30110665,동구,성남동,"예술, 스포츠 및 여가관련 서비스업",19
2026-03-01,30110665,동구,성남동,음식점업,154
2026-03-01,30110665,동구,성남동,"전문, 과학 및 기술 서비스업",30
2026-03-01,30110670,동구,홍도동,교육 서비스업,19
2026-03-01,30110670,동구,홍도동,보건의료업,10
2026-03-01,30110670,동구,홍도동,부동산업,19
2026-03-01,30110670,동구,홍도동,"사업시설 관리, 사업 지원 및 임대 서비스업",31
2026-03-01,30110670,동구,홍도동,소매업,127
2026-03-01,30110670,동구,홍도동,수리 및 개인 서비스업,65
2026-03-01,30110670,동구,홍도동,숙박업,2
2026-03-01,30110670,동구,홍도동,"예술, 스포츠 및 여가관련 서비스업",33
2026-03-01,30110670,동구,홍도동,음식점업,171
2026-03-01,30110670,동구,홍도동,"전문, 과학 및 기술 서비스업",33
2026-03-01,30110695,동구,삼성동,교육 서비스업,30
2026-03-01,30110695,동구,삼성동,보건의료업,12
2026-03-01,30110695,동구,삼성동,부동산업,18
2026-03-01,30110695,동구,삼성동,"사업시설 관리, 사업 지원 및 임대 서비스업",52
2026-03-01,30110695,동구,삼성동,소매업,185
2026-03-01,30110695,동구,삼성동,수리 및 개인 서비스업,89
2026-03-01,30110695,동구,삼성동,숙박업,4
2026-03-01,30110695,동구,삼성동,"예술, 스포츠 및 여가관련 서비스업",19
2026-03-01,30110695,동구,삼성동,음식점업,113
2026-03-01,30110695,동구,삼성동,"전문, 과학 및 기술 서비스업",202
2026-03-01,30110725,동구,대청동,교육 서비스업,5
2026-03-01,30110725,동구,대청동,보건의료업,1
2026-03-01,30110725,동구,대청동,부동산업,2
2026-03-01,30110725,동구,대청동,"사업시설 관리, 사업 지원 및 임대 서비스업",2
2026-03-01,30110725,동구,대청동,소매업,26
2026-03-01,30110725,동구,대청동,수리 및 개인 서비스업,2
2026-03-01,30110725,동구,대청동,숙박업,2
2026-03-01,30110725,동구,대청동,"예술, 스포츠 및 여가관련 서비스업",3
2026-03-01,30110725,동구,대청동,음식점업,79
2026-03-01,30110725,동구,대청동,"전문, 과학 및 기술 서비스업",4
2026-03-01,30110740,동구,산내동,교육 서비스업,41
2026-03-01,30110740,동구,산내동,보건의료업,17
2026-03-01,30110740,동구,산내동,부동산업,21
