period,district,category_code,category_normalized,store_count_normalized,confirmed_count,coverage_status,qoq_pct_normalized,yoy_pct_normalized,quarter_normalized,is_quarter_end_snapshot_normalized,is_main_normalized,category_previous,store_count_previous,qoq_pct_previous,yoy_pct_previous,quarter_previous,is_quarter_end_snapshot_previous,is_main_previous,difference,qoq_difference_pp,yoy_difference_pp
2025-06-01,유성구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",699,699,관측체계 내 확정집계,1.59883721,11.66134185,2025Q2,True,True,시설관리·임대,699,1.59883721,11.66134185,2025Q2,True,True,0,-0.00000000,0.00000000
2025-06-01,유성구,G2,소매업,4391,4391,관측체계 내 확정집계,-0.72349084,1.95031344,2025Q2,True,True,소매,4391,-0.72349084,1.95031344,2025Q2,True,True,0,-0.00000000,0.00000000
2025-06-01,유성구,S2,수리 및 개인 서비스업,2294,2294,관측체계 내 확정집계,1.01276970,7.39700375,2025Q2,True,True,수리·개인,2294,1.01276970,7.39700375,2025Q2,True,True,0,0.00000000,-0.00000000
2025-06-01,유성구,I1,숙박업,135,135,관측체계 내 확정집계,0.00000000,8.87096774,2025Q2,True,True,숙박,135,0.00000000,8.87096774,2025Q2,True,True,0,0.00000000,0.00000000
2025-06-01,유성구,R1,"예술, 스포츠 및 여가관련 서비스업",851,851,관측체계 내 확정집계,-1.50462963,8.26972010,2025Q2,True,True,예술·스포츠,851,-1.50462963,8.26972010,2025Q2,True,True,0,0.00000000,0.00000000
2025-06-01,유성구,I2,음식점업,6199,6199,관측체계 내 확정집계,-1.85243825,3.11044578,2025Q2,True,True,음식,6199,-1.85243825,3.11044578,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,유성구,M1,"전문, 과학 및 기술 서비스업",1694,1694,관측체계 내 확정집계,2.79126214,11.52073733,2025Q2,True,True,과학·기술,1694,2.79126214,11.52073733,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,중구,P1,교육 서비스업,817,817,관측체계 내 확정집계,-0.72904010,97.82082324,2025Q2,True,True,교육,817,-0.72904010,97.82082324,2025Q2,True,True,0,0.00000000,0.00000000
2025-06-01,중구,Q1,보건의료업,361,361,관측체계 내 확정집계,-1.09589041,247.11538462,2025Q2,True,True,보건의료,361,-1.09589041,247.11538462,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,중구,L1,부동산업,336,336,관측체계 내 확정집계,-0.29673591,5.32915361,2025Q2,True,True,부동산,336,-0.29673591,5.32915361,2025Q2,True,True,0,0.00000000,-0.00000000
2025-06-01,중구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",601,601,관측체계 내 확정집계,0.50167224,21.90669371,2025Q2,True,True,시설관리·임대,601,0.50167224,21.90669371,2025Q2,True,True,0,0.00000000,0.00000000
2025-06-01,중구,G2,소매업,3766,3766,관측체계 내 확정집계,-0.63324538,6.59496179,2025Q2,True,True,소매,3766,-0.63324538,6.59496179,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,중구,S2,수리 및 개인 서비스업,1672,1672,관측체계 내 확정집계,-0.11947431,4.17445483,2025Q2,True,True,수리·개인,1672,-0.11947431,4.17445483,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,중구,I1,숙박업,183,183,관측체계 내 확정집계,1.66666667,14.37500000,2025Q2,True,True,숙박,183,1.66666667,14.37500000,2025Q2,True,True,0,-0.00000000,0.00000000
2025-06-01,중구,R1,"예술, 스포츠 및 여가관련 서비스업",554,554,관측체계 내 확정집계,-0.35971223,6.33397313,2025Q2,True,True,예술·스포츠,554,-0.35971223,6.33397313,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,중구,I2,음식점업,3842,3842,관측체계 내 확정집계,-0.23370553,1.58646219,2025Q2,True,True,음식,3842,-0.23370553,1.58646219,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-06-01,중구,M1,"전문, 과학 및 기술 서비스업",873,873,관측체계 내 확정집계,1.51162791,6.98529412,2025Q2,True,True,과학·기술,873,1.51162791,6.98529412,2025Q2,True,True,0,-0.00000000,-0.00000000
2025-10-01,대덕구,P1,교육 서비스업,319,319,관측체계 내 확정집계,,,2025Q4,False,False,교육,319,,,2025Q4,False,False,0,,
2025-10-01,대덕구,Q1,보건의료업,62,62,관측체계 내 확정집계,,,2025Q4,False,False,보건의료,62,,,2025Q4,False,False,0,,
2025-10-01,대덕구,L1,부동산업,227,227,관측체계 내 확정집계,,,2025Q4,False,False,부동산,227,,,2025Q4,False,False,0,,
2025-10-01,대덕구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",358,358,관측체계 내 확정집계,,,2025Q4,False,False,시설관리·임대,358,,,2025Q4,False,False,0,,
2025-10-01,대덕구,G2,소매업,2228,2228,관측체계 내 확정집계,,,2025Q4,False,False,소매,2228,,,2025Q4,False,False,0,,
2025-10-01,대덕구,S2,수리 및 개인 서비스업,1331,1331,관측체계 내 확정집계,,,2025Q4,False,False,수리·개인,1331,,,2025Q4,False,False,0,,
2025-10-01,대덕구,I1,숙박업,82,82,관측체계 내 확정집계,,,2025Q4,False,False,숙박,82,,,2025Q4,False,False,0,,
2025-10-01,대덕구,R1,"예술, 스포츠 및 여가관련 서비스업",457,457,관측체계 내 확정집계,,,2025Q4,False,False,예술·스포츠,457,,,2025Q4,False,False,0,,
2025-10-01,대덕구,I2,음식점업,2644,2644,관측체계 내 확정집계,,,2025Q4,False,False,음식,2644,,,2025Q4,False,False,0,,
2025-10-01,대덕구,M1,"전문, 과학 및 기술 서비스업",598,598,관측체계 내 확정집계,,,2025Q4,False,False,과학·기술,598,,,2025Q4,False,False,0,,
2025-10-01,동구,P1,교육 서비스업,635,635,관측체계 내 확정집계,,,2025Q4,False,False,교육,635,,,2025Q4,False,False,0,,
2025-10-01,동구,Q1,보건의료업,360,360,관측체계 내 확정집계,,,2025Q4,False,False,보건의료,360,,,2025Q4,False,False,0,,
2025-10-01,동구,L1,부동산업,399,399,관측체계 내 확정집계,,,2025Q4,False,False,부동산,399,,,2025Q4,False,False,0,,
2025-10-01,동구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",447,447,관측체계 내 확정집계,,,2025Q4,False,False,시설관리·임대,447,,,2025Q4,False,False,0,,
2025-10-01,동구,G2,소매업,3422,3422,관측체계 내 확정집계,,,2025Q4,False,False,소매,3422,,,2025Q4,False,False,0,,
2025-10-01,동구,S2,수리 및 개인 서비스업,1514,1514,관측체계 내 확정집계,,,2025Q4,False,False,수리·개인,1514,,,2025Q4,False,False,0,,
2025-10-01,동구,I1,숙박업,174,174,관측체계 내 확정집계,,,2025Q4,False,False,숙박,174,,,2025Q4,False,False,0,,
2025-10-01,동구,R1,"예술, 스포츠 및 여가관련 서비스업",455,455,관측체계 내 확정집계,,,2025Q4,False,False,예술·스포츠,455,,,2025Q4,False,False,0,,
2025-10-01,동구,I2,음식점업,3313,3313,관측체계 내 확정집계,,,2025Q4,False,False,음식,3313,,,2025Q4,False,False,0,,
2025-10-01,동구,M1,"전문, 과학 및 기술 서비스업",880,880,관측체계 내 확정집계,,,2025Q4,False,False,과학·기술,880,,,2025Q4,False,False,0,,
2025-10-01,서구,P1,교육 서비스업,2469,2469,관측체계 내 확정집계,,,2025Q4,False,False,교육,2469,,,2025Q4,False,False,0,,
2025-10-01,서구,Q1,보건의료업,955,955,관측체계 내 확정집계,,,2025Q4,False,False,보건의료,955,,,2025Q4,False,False,0,,
2025-10-01,서구,L1,부동산업,1054,1054,관측체계 내 확정집계,,,2025Q4,False,False,부동산,1054,,,2025Q4,False,False,0,,
2025-10-01,서구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",1144,1144,관측체계 내 확정집계,,,2025Q4,False,False,시설관리·임대,1144,,,2025Q4,False,False,0,,
2025-10-01,서구,G2,소매업,6127,6127,관측체계 내 확정집계,,,2025Q4,False,False,소매,6127,,,2025Q4,False,False,0,,
2025-10-01,서구,S2,수리 및 개인 서비스업,3679,3679,관측체계 내 확정집계,,,2025Q4,False,False,수리·개인,3679,,,2025Q4,False,False,0,,
2025-10-01,서구,I1,숙박업,155,155,관측체계 내 확정집계,,,2025Q4,False,False,숙박,155,,,2025Q4,False,False,0,,
2025-10-01,서구,R1,"예술, 스포츠 및 여가관련 서비스업",1237,1237,관측체계 내 확정집계,,,2025Q4,False,False,예술·스포츠,1237,,,2025Q4,False,False,0,,
2025-10-01,서구,I2,음식점업,7047,7047,관측체계 내 확정집계,,,2025Q4,False,False,음식,7047,,,2025Q4,False,False,0,,
2025-10-01,서구,M1,"전문, 과학 및 기술 서비스업",2897,2897,관측체계 내 확정집계,,,2025Q4,False,False,과학·기술,2897,,,2025Q4,False,False,0,,
2025-10-01,유성구,P1,교육 서비스업,1299,1299,관측체계 내 확정집계,,,2025Q4,False,False,교육,1299,,,2025Q4,False,False,0,,
2025-10-01,유성구,Q1,보건의료업,214,214,관측체계 내 확정집계,,,2025Q4,False,False,보건의료,214,,,2025Q4,False,False,0,,
2025-10-01,유성구,L1,부동산업,885,885,관측체계 내 확정집계,,,2025Q4,False,False,부동산,885,,,2025Q4,False,False,0,,
2025-10-01,유성구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",699,699,관측체계 내 확정집계,,,2025Q4,False,False,시설관리·임대,699,,,2025Q4,False,False,0,,
2025-10-01,유성구,G2,소매업,4472,4472,관측체계 내 확정집계,,,2025Q4,False,False,소매,4472,,,2025Q4,False,False,0,,
2025-10-01,유성구,S2,수리 및 개인 서비스업,2345,2345,관측체계 내 확정집계,,,2025Q4,False,False,수리·개인,2345,,,2025Q4,False,False,0,,
2025-10-01,유성구,I1,숙박업,137,137,관측체계 내 확정집계,,,2025Q4,False,False,숙박,137,,,2025Q4,False,False,0,,
2025-10-01,유성구,R1,"예술, 스포츠 및 여가관련 서비스업",835,835,관측체계 내 확정집계,,,2025Q4,False,False,예술·스포츠,835,,,2025Q4,False,False,0,,
2025-10-01,유성구,I2,음식점업,6074,6074,관측체계 내 확정집계,,,2025Q4,False,False,음식,6074,,,2025Q4,False,False,0,,
2025-10-01,유성구,M1,"전문, 과학 및 기술 서비스업",1693,1693,관측체계 내 확정집계,,,2025Q4,False,False,과학·기술,1693,,,2025Q4,False,False,0,,
2025-10-01,중구,P1,교육 서비스업,862,862,관측체계 내 확정집계,,,2025Q4,False,False,교육,862,,,2025Q4,False,False,0,,
2025-10-01,중구,Q1,보건의료업,364,364,관측체계 내 확정집계,,,2025Q4,False,False,보건의료,364,,,2025Q4,False,False,0,,
2025-10-01,중구,L1,부동산업,385,385,관측체계 내 확정집계,,,2025Q4,False,False,부동산,385,,,2025Q4,False,False,0,,
2025-10-01,중구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",599,599,관측체계 내 확정집계,,,2025Q4,False,False,시설관리·임대,599,,,2025Q4,False,False,0,,
2025-10-01,중구,G2,소매업,3807,3807,관측체계 내 확정집계,,,2025Q4,False,False,소매,3807,,,2025Q4,False,False,0,,
2025-10-01,중구,S2,수리 및 개인 서비스업,1707,1707,관측체계 내 확정집계,,,2025Q4,False,False,수리·개인,1707,,,2025Q4,False,False,0,,
2025-10-01,중구,I1,숙박업,180,180,관측체계 내 확정집계,,,2025Q4,False,False,숙박,180,,,2025Q4,False,False,0,,
2025-10-01,중구,R1,"예술, 스포츠 및 여가관련 서비스업",556,556,관측체계 내 확정집계,,,2025Q4,False,False,예술·스포츠,556,,,2025Q4,False,False,0,,
2025-10-01,중구,I2,음식점업,3761,3761,관측체계 내 확정집계,,,2025Q4,False,False,음식,3761,,,2025Q4,False,False,0,,
2025-10-01,중구,M1,"전문, 과학 및 기술 서비스업",875,875,관측체계 내 확정집계,,,2025Q4,False,False,과학·기술,875,,,2025Q4,False,False,0,,
2025-12-01,대덕구,P1,교육 서비스업,317,317,관측체계 내 확정집계,,9.68858131,2025Q4,True,True,교육,317,,9.68858131,2025Q4,True,True,0,,0.00000000
2025-12-01,대덕구,Q1,보건의료업,62,62,관측체계 내 확정집계,,6.89655172,2025Q4,True,True,보건의료,62,,6.89655172,2025Q4,True,True,0,,0.00000000
2025-12-01,대덕구,L1,부동산업,222,222,관측체계 내 확정집계,,9.90099010,2025Q4,True,True,부동산,222,,9.90099010,2025Q4,True,True,0,,-0.00000000
2025-12-01,대덕구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",348,348,관측체계 내 확정집계,,-2.79329609,2025Q4,True,True,시설관리·임대,348,,-2.79329609,2025Q4,True,True,0,,0.00000000
2025-12-01,대덕구,G2,소매업,2231,2231,관측체계 내 확정집계,,-2.78867102,2025Q4,True,True,소매,2231,,-2.78867102,2025Q4,True,True,0,,-0.00000000
2025-12-01,대덕구,S2,수리 및 개인 서비스업,1326,1326,관측체계 내 확정집계,,-0.82273747,2025Q4,True,True,수리·개인,1326,,-0.82273747,2025Q4,True,True,0,,-0.00000000
2025-12-01,대덕구,I1,숙박업,81,81,관측체계 내 확정집계,,-3.57142857,2025Q4,True,True,숙박,81,,-3.57142857,2025Q4,True,True,0,,-0.00000000
2025-12-01,대덕구,R1,"예술, 스포츠 및 여가관련 서비스업",457,457,관측체계 내 확정집계,,-4.98960499,2025Q4,True,True,예술·스포츠,457,,-4.98960499,2025Q4,True,True,0,,0.00000000
2025-12-01,대덕구,I2,음식점업,2631,2631,관측체계 내 확정집계,,-8.13547486,2025Q4,True,True,음식,2631,,-8.13547486,2025Q4,True,True,0,,-0.00000000
2025-12-01,대덕구,M1,"전문, 과학 및 기술 서비스업",598,598,관측체계 내 확정집계,,1.87393526,2025Q4,True,True,과학·기술,598,,1.87393526,2025Q4,True,True,0,,0.00000000
2025-12-01,동구,P1,교육 서비스업,624,624,관측체계 내 확정집계,,2.46305419,2025Q4,True,True,교육,624,,2.46305419,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,Q1,보건의료업,359,359,관측체계 내 확정집계,,-0.55401662,2025Q4,True,True,보건의료,359,,-0.55401662,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,L1,부동산업,387,387,관측체계 내 확정집계,,6.31868132,2025Q4,True,True,부동산,387,,6.31868132,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",443,443,관측체계 내 확정집계,,3.50467290,2025Q4,True,True,시설관리·임대,443,,3.50467290,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,G2,소매업,3415,3415,관측체계 내 확정집계,,-4.23443634,2025Q4,True,True,소매,3415,,-4.23443634,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,S2,수리 및 개인 서비스업,1516,1516,관측체계 내 확정집계,,-0.85022891,2025Q4,True,True,수리·개인,1516,,-0.85022891,2025Q4,True,True,0,,0.00000000
2025-12-01,동구,I1,숙박업,172,172,관측체계 내 확정집계,,-2.82485876,2025Q4,True,True,숙박,172,,-2.82485876,2025Q4,True,True,0,,0.00000000
2025-12-01,동구,R1,"예술, 스포츠 및 여가관련 서비스업",459,459,관측체계 내 확정집계,,-6.32653061,2025Q4,True,True,예술·스포츠,459,,-6.32653061,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,I2,음식점업,3298,3298,관측체계 내 확정집계,,-7.59316335,2025Q4,True,True,음식,3298,,-7.59316335,2025Q4,True,True,0,,-0.00000000
2025-12-01,동구,M1,"전문, 과학 및 기술 서비스업",875,875,관측체계 내 확정집계,,-0.22805017,2025Q4,True,True,과학·기술,875,,-0.22805017,2025Q4,True,True,0,,-0.00000000
2025-12-01,서구,P1,교육 서비스업,2447,2447,관측체계 내 확정집계,,5.51962053,2025Q4,True,True,교육,2447,,5.51962053,2025Q4,True,True,0,,-0.00000000
2025-12-01,서구,Q1,보건의료업,957,957,관측체계 내 확정집계,,1.91693291,2025Q4,True,True,보건의료,957,,1.91693291,2025Q4,True,True,0,,-0.00000000
2025-12-01,서구,L1,부동산업,1026,1026,관측체계 내 확정집계,,9.14893617,2025Q4,True,True,부동산,1026,,9.14893617,2025Q4,True,True,0,,0.00000000
2025-12-01,서구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",1127,1127,관측체계 내 확정집계,,-1.65794066,2025Q4,True,True,시설관리·임대,1127,,-1.65794066,2025Q4,True,True,0,,-0.00000000
2025-12-01,서구,G2,소매업,6156,6156,관측체계 내 확정집계,,-3.51097179,2025Q4,True,True,소매,6156,,-3.51097179,2025Q4,True,True,0,,0.00000000
2025-12-01,서구,S2,수리 및 개인 서비스업,3717,3717,관측체계 내 확정집계,,-0.29506438,2025Q4,True,True,수리·개인,3717,,-0.29506438,2025Q4,True,True,0,,0.00000000
2025-12-01,서구,I1,숙박업,153,153,관측체계 내 확정집계,,3.37837838,2025Q4,True,True,숙박,153,,3.37837838,2025Q4,True,True,0,,-0.00000000
2025-12-01,서구,R1,"예술, 스포츠 및 여가관련 서비스업",1241,1241,관측체계 내 확정집계,,-2.43710692,2025Q4,True,True,예술·스포츠,1241,,-2.43710692,2025Q4,True,True,0,,0.00000000
2025-12-01,서구,I2,음식점업,7032,7032,관측체계 내 확정집계,,-9.32301741,2025Q4,True,True,음식,7032,,-9.32301741,2025Q4,True,True,0,,0.00000000
2025-12-01,서구,M1,"전문, 과학 및 기술 서비스업",2874,2874,관측체계 내 확정집계,,0.13937282,2025Q4,True,True,과학·기술,2874,,0.13937282,2025Q4,True,True,0,,0.00000000
2025-12-01,유성구,P1,교육 서비스업,1314,1314,관측체계 내 확정집계,,11.92504259,2025Q4,True,True,교육,1314,,11.92504259,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,Q1,보건의료업,217,217,관측체계 내 확정집계,,5.85365854,2025Q4,True,True,보건의료,217,,5.85365854,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,L1,부동산업,860,860,관측체계 내 확정집계,,21.29760226,2025Q4,True,True,부동산,860,,21.29760226,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",678,678,관측체계 내 확정집계,,-1.02189781,2025Q4,True,True,시설관리·임대,678,,-1.02189781,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,G2,소매업,4494,4494,관측체계 내 확정집계,,-2.43161094,2025Q4,True,True,소매,4494,,-2.43161094,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,S2,수리 및 개인 서비스업,2358,2358,관측체계 내 확정집계,,-0.04239084,2025Q4,True,True,수리·개인,2358,,-0.04239084,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,I1,숙박업,135,135,관측체계 내 확정집계,,1.50375940,2025Q4,True,True,숙박,135,,1.50375940,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,R1,"예술, 스포츠 및 여가관련 서비스업",840,840,관측체계 내 확정집계,,-5.08474576,2025Q4,True,True,예술·스포츠,840,,-5.08474576,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,I2,음식점업,6080,6080,관측체계 내 확정집계,,-7.52851711,2025Q4,True,True,음식,6080,,-7.52851711,2025Q4,True,True,0,,-0.00000000
2025-12-01,유성구,M1,"전문, 과학 및 기술 서비스업",1685,1685,관측체계 내 확정집계,,1.26201923,2025Q4,True,True,과학·기술,1685,,1.26201923,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,P1,교육 서비스업,849,849,관측체계 내 확정집계,,3.78973105,2025Q4,True,True,교육,849,,3.78973105,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,Q1,보건의료업,363,363,관측체계 내 확정집계,,-1.08991826,2025Q4,True,True,보건의료,363,,-1.08991826,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,L1,부동산업,372,372,관측체계 내 확정집계,,8.77192982,2025Q4,True,True,부동산,372,,8.77192982,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",590,590,관측체계 내 확정집계,,-0.16920474,2025Q4,True,True,시설관리·임대,590,,-0.16920474,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,G2,소매업,3803,3803,관측체계 내 확정집계,,-5.16209476,2025Q4,True,True,소매,3803,,-5.16209476,2025Q4,True,True,0,,-0.00000000
2025-12-01,중구,S2,수리 및 개인 서비스업,1700,1700,관측체계 내 확정집계,,-2.13010938,2025Q4,True,True,수리·개인,1700,,-2.13010938,2025Q4,True,True,0,,-0.00000000
2025-12-01,중구,I1,숙박업,177,177,관측체계 내 확정집계,,-1.11731844,2025Q4,True,True,숙박,177,,-1.11731844,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,R1,"예술, 스포츠 및 여가관련 서비스업",554,554,관측체계 내 확정집계,,-3.31588133,2025Q4,True,True,예술·스포츠,554,,-3.31588133,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,I2,음식점업,3762,3762,관측체계 내 확정집계,,-7.68098160,2025Q4,True,True,음식,3762,,-7.68098160,2025Q4,True,True,0,,0.00000000
2025-12-01,중구,M1,"전문, 과학 및 기술 서비스업",864,864,관측체계 내 확정집계,,-1.81818182,2025Q4,True,True,과학·기술,864,,-1.81818182,2025Q4,True,True,0,,0.00000000
2026-03-01,대덕구,P1,교육 서비스업,319,319,관측체계 내 확정집계,0.63091483,10.00000000,2026Q1,True,True,교육,319,0.63091483,10.00000000,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,대덕구,Q1,보건의료업,62,62,관측체계 내 확정집계,0.00000000,3.33333333,2026Q1,True,True,보건의료,62,0.00000000,3.33333333,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,대덕구,L1,부동산업,219,219,관측체계 내 확정집계,-1.35135135,8.95522388,2026Q1,True,True,부동산,219,-1.35135135,8.95522388,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,대덕구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",341,341,관측체계 내 확정집계,-2.01149425,-2.84900285,2026Q1,True,True,시설관리·임대,341,-2.01149425,-2.84900285,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,대덕구,G2,소매업,2242,2242,관측체계 내 확정집계,0.49305244,2.51486054,2026Q1,True,True,소매,2242,0.49305244,2.51486054,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,대덕구,S2,수리 및 개인 서비스업,1344,1344,관측체계 내 확정집계,1.35746606,4.10534469,2026Q1,True,True,수리·개인,1344,1.35746606,4.10534469,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,대덕구,I1,숙박업,80,80,관측체계 내 확정집계,-1.23456790,-3.61445783,2026Q1,True,True,숙박,80,-1.23456790,-3.61445783,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,대덕구,R1,"예술, 스포츠 및 여가관련 서비스업",458,458,관측체계 내 확정집계,0.21881838,-3.17124736,2026Q1,True,True,예술·스포츠,458,0.21881838,-3.17124736,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,대덕구,I2,음식점업,2662,2662,관측체계 내 확정집계,1.17825922,-2.70467836,2026Q1,True,True,음식,2662,1.17825922,-2.70467836,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,대덕구,M1,"전문, 과학 및 기술 서비스업",591,591,관측체계 내 확정집계,-1.17056856,1.02564103,2026Q1,True,True,과학·기술,591,-1.17056856,1.02564103,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,동구,P1,교육 서비스업,615,615,관측체계 내 확정집계,-1.44230769,2.84280936,2026Q1,True,True,교육,615,-1.44230769,2.84280936,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,동구,Q1,보건의료업,361,361,관측체계 내 확정집계,0.55710306,1.12044818,2026Q1,True,True,보건의료,361,0.55710306,1.12044818,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,동구,L1,부동산업,379,379,관측체계 내 확정집계,-2.06718346,4.98614958,2026Q1,True,True,부동산,379,-2.06718346,4.98614958,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,동구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",440,440,관측체계 내 확정집계,-0.67720090,2.56410256,2026Q1,True,True,시설관리·임대,440,-0.67720090,2.56410256,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,동구,G2,소매업,3436,3436,관측체계 내 확정집계,0.61493411,1.50664697,2026Q1,True,True,소매,3436,0.61493411,1.50664697,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,동구,S2,수리 및 개인 서비스업,1519,1519,관측체계 내 확정집계,0.19788918,2.98305085,2026Q1,True,True,수리·개인,1519,0.19788918,2.98305085,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,동구,I1,숙박업,174,174,관측체계 내 확정집계,1.16279070,0.57803468,2026Q1,True,True,숙박,174,1.16279070,0.57803468,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,동구,R1,"예술, 스포츠 및 여가관련 서비스업",461,461,관측체계 내 확정집계,0.43572985,-2.33050847,2026Q1,True,True,예술·스포츠,461,0.43572985,-2.33050847,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,동구,I2,음식점업,3331,3331,관측체계 내 확정집계,1.00060643,-2.65926359,2026Q1,True,True,음식,3331,1.00060643,-2.65926359,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,동구,M1,"전문, 과학 및 기술 서비스업",864,864,관측체계 내 확정집계,-1.25714286,-1.36986301,2026Q1,True,True,과학·기술,864,-1.25714286,-1.36986301,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,서구,P1,교육 서비스업,2447,2447,관측체계 내 확정집계,0.00000000,3.99490013,2026Q1,True,True,교육,2447,0.00000000,3.99490013,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,서구,Q1,보건의료업,960,960,관측체계 내 확정집계,0.31347962,2.01912859,2026Q1,True,True,보건의료,960,0.31347962,2.01912859,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,서구,L1,부동산업,1000,1000,관측체계 내 확정집계,-2.53411306,6.60980810,2026Q1,True,True,부동산,1000,-2.53411306,6.60980810,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,서구,N1,"사업시설 관리, 사업 지원 및 임대 서비스업",1109,1109,관측체계 내 확정집계,-1.59716060,-2.46262093,2026Q1,True,True,시설관리·임대,1109,-1.59716060,-2.46262093,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,서구,G2,소매업,6202,6202,관측체계 내 확정집계,0.74723847,2.20830587,2026Q1,True,True,소매,6202,0.74723847,2.20830587,2026Q1,True,True,0,-0.00000000,-0.00000000
2026-03-01,서구,S2,수리 및 개인 서비스업,3756,3756,관측체계 내 확정집계,1.04923325,5.71348156,2026Q1,True,True,수리·개인,3756,1.04923325,5.71348156,2026Q1,True,True,0,0.00000000,0.00000000
2026-03-01,서구,I1,숙박업,153,153,관측체계 내 확정집계,0.00000000,0.65789474,2026Q1,True,True,숙박,153,0.00000000,0.65789474,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,서구,R1,"예술, 스포츠 및 여가관련 서비스업",1253,1253,관측체계 내 확정집계,0.96696213,1.21163166,2026Q1,True,True,예술·스포츠,1253,0.96696213,1.21163166,2026Q1,True,True,0,-0.00000000,0.00000000
2026-03-01,서구,I2,음식점업,7158,7158,관측체계 내 확정집계,1.79180887,-2.42639040,2026Q1,True,True,음식,7158,1.79180887,-2.42639040,2026Q1,True,True,0,0.00000000,-0.00000000
2026-03-01,서구,M1,"전문, 과학 및 기술 서비스업",2847,2847,관측체계 내 확정집계,-0.93945720,-0.80139373,2026Q1,True,True,과학·기술,2847,-0.93945720,-0.80139373,2026Q1,True,True,0,-0.00000000,0.00000000
